"","Date","State","TotalSamples","Negative","Positive"
"11283",2021-05-19,"Rajasthan",10028661,NA,NA
"11284",2021-05-20,"Rajasthan",10070385,NA,NA
"11285",2021-05-21,"Rajasthan",10118617,NA,NA
"11286",2021-05-22,"Rajasthan",10181510,NA,NA
"11287",2021-05-23,"Rajasthan",10234346,NA,NA
"11288",2021-05-24,"Rajasthan",10258716,NA,NA
"11289",2021-05-25,"Rajasthan",10317471,NA,NA
"11290",2021-05-26,"Rajasthan",10366512,NA,NA
"11291",2021-05-27,"Rajasthan",10423214,NA,NA
"11292",2021-05-28,"Rajasthan",10469750,NA,NA
"11293",2021-05-29,"Rajasthan",10521951,NA,NA
"11294",2021-05-30,"Rajasthan",10571388,NA,NA
"11295",2021-05-31,"Rajasthan",10591428,NA,NA
"11296",2021-06-01,"Rajasthan",10643099,NA,NA
"11297",2021-06-02,"Rajasthan",10692001,NA,NA
"11298",2021-06-03,"Rajasthan",10743824,NA,NA
"11299",2021-06-04,"Rajasthan",10795522,NA,NA
"11300",2021-06-05,"Rajasthan",10849466,NA,NA
"11301",2021-06-06,"Rajasthan",10902750,NA,NA
"11302",2021-06-07,"Rajasthan",10922837,NA,NA
"11303",2020-05-04,"Sikkim",170,169,NA
"11304",2020-05-05,"Sikkim",181,171,0
"11305",2020-05-06,"Sikkim",189,189,0
"11306",2020-05-07,"Sikkim",216,207,0
"11307",2020-05-08,"Sikkim",216,214,0
"11308",2020-05-09,"Sikkim",219,219,0
"11309",2020-05-10,"Sikkim",219,219,0
"11310",2020-05-11,"Sikkim",219,219,0
"11311",2020-05-12,"Sikkim",348,229,0
"11312",2020-05-13,"Sikkim",439,268,0
"11313",2020-05-14,"Sikkim",579,292,0
"11314",2020-05-15,"Sikkim",348,229,0
"11315",2020-05-16,"Sikkim",840,424,0
"11316",2020-05-17,"Sikkim",947,449,0
"11317",2020-05-18,"Sikkim",1087,536,0
"11318",2020-05-19,"Sikkim",1204,827,0
"11319",2020-05-20,"Sikkim",1342,955,0
"11320",2020-05-22,"Sikkim",1637,1347,0
"11321",2020-05-23,"Sikkim",1707,1398,0
"11322",2020-05-24,"Sikkim",1855,1471,1
"11323",2020-05-25,"Sikkim",2103,1508,1
"11324",2020-05-26,"Sikkim",2255,1508,1
"11325",2020-05-27,"Sikkim",2417,1665,1
"11326",2020-05-28,"Sikkim",2626,1801,1
"11327",2020-05-29,"Sikkim",2759,1880,1
"11328",2020-05-30,"Sikkim",2829,2015,1
"11329",2020-05-31,"Sikkim",2925,2173,1
"11330",2020-06-01,"Sikkim",3525,2601,1
"11331",2020-06-02,"Sikkim",3788,2857,1
"11332",2020-06-03,"Sikkim",4102,3062,2
"11333",2020-06-04,"Sikkim",4358,3894,2
"11334",2020-06-05,"Sikkim",4761,4143,3
"11335",2020-06-06,"Sikkim",5005,4273,3
"11336",2020-06-08,"Sikkim",5547,4953,6
"11337",2020-06-09,"Sikkim",5815,5508,12
"11338",2020-06-10,"Sikkim",6161,5850,12
"11339",2020-06-11,"Sikkim",6692,6063,12
"11340",2020-06-12,"Sikkim",5157,4830,26
"11341",2020-06-13,"Sikkim",5377,5029,62
"11342",2020-06-14,"Sikkim",5664,5177,67
"11343",2020-06-15,"Sikkim",5762,5521,68
"11344",2020-06-16,"Sikkim",6192,5715,68
"11345",2020-06-17,"Sikkim",6349,6004,70
"11346",2020-06-19,"Sikkim",6882,6500,70
"11347",2020-06-20,"Sikkim",7183,6932,70
"11348",2020-06-21,"Sikkim",9354,8803,70
"11349",2020-06-22,"Sikkim",9449,NA,78
"11350",2020-06-23,"Sikkim",9594,NA,79
"11351",2020-06-24,"Sikkim",9849,NA,83
"11352",2020-06-25,"Sikkim",10025,NA,85
"11353",2020-06-26,"Sikkim",10212,NA,86
"11354",2020-06-27,"Sikkim",10219,NA,87
"11355",2020-06-28,"Sikkim",10364,NA,88
"11356",2020-06-29,"Sikkim",10440,NA,88
"11357",2020-06-30,"Sikkim",10535,NA,88
"11358",2020-07-01,"Sikkim",10723,NA,88
"11359",2020-07-02,"Sikkim",10900,NA,88
"11360",2020-07-03,"Sikkim",11072,NA,101
"11361",2020-07-04,"Sikkim",11242,NA,103
"11362",2020-07-05,"Sikkim",11387,NA,125
"11363",2020-07-06,"Sikkim",11407,NA,125
"11364",2020-07-07,"Sikkim",11581,NA,125
"11365",2020-07-08,"Sikkim",11820,NA,129
"11366",2020-07-09,"Sikkim",12012,NA,130
"11367",2020-07-10,"Sikkim",12119,NA,130
"11368",2020-07-11,"Sikkim",12246,NA,156
"11369",2020-07-12,"Sikkim",12531,NA,160
"11370",2020-07-13,"Sikkim",12636,10636,162
"11371",2020-07-14,"Sikkim",12939,NA,211
"11372",2020-07-15,"Sikkim",13352,11355,NA
"11373",2020-07-16,"Sikkim",13762,11751,235
"11374",2020-07-17,"Sikkim",14373,12322,254
"11375",2020-07-18,"Sikkim",15139,13051,273
"11376",2020-07-19,"Sikkim",15957,13857,283
"11377",2020-07-20,"Sikkim",16906,14787,305
"11378",2020-07-21,"Sikkim",17564,15418,330
"11379",2020-07-22,"Sikkim",19484,17218,438
"11380",2020-07-23,"Sikkim",20050,18267,460
"11381",2020-07-24,"Sikkim",20785,18748,477
"11382",2020-07-25,"Sikkim",21272,NA,512
"11383",2020-07-27,"Sikkim",22410,NA,545
"11384",2020-07-28,"Sikkim",22993,20465,579
"11385",2020-07-29,"Sikkim",23637,NA,596
"11386",2020-07-30,"Sikkim",24150,21560,610
"11387",2020-07-31,"Sikkim",24939,22220,639
"11388",2020-08-01,"Sikkim",25916,23282,650
"11389",2020-08-02,"Sikkim",26473,23804,658
"11390",2020-08-03,"Sikkim",27115,24431,688
"11391",2020-08-04,"Sikkim",28089,25310,783
"11392",2020-08-05,"Sikkim",29035,NA,788
"11393",2020-08-06,"Sikkim",29467,NA,829
"11394",2020-08-07,"Sikkim",29958,NA,854
"11395",2020-08-08,"Sikkim",30533,NA,854
"11396",2020-08-09,"Sikkim",30732,NA,866
"11397",2020-08-10,"Sikkim",31193,NA,910
"11398",2020-08-11,"Sikkim",31604,NA,NA
"11399",2020-08-12,"Sikkim",31974,NA,NA
"11400",2020-08-13,"Sikkim",32421,NA,NA
"11401",2020-08-14,"Sikkim",32762,NA,NA
"11402",2020-08-15,"Sikkim",32926,NA,NA
"11403",2020-08-16,"Sikkim",33810,NA,NA
"11404",2020-08-17,"Sikkim",34813,NA,NA
"11405",2020-08-18,"Sikkim",34553,NA,NA
"11406",2020-08-19,"Sikkim",35062,NA,NA
"11407",2020-08-20,"Sikkim",35449,NA,NA
"11408",2020-08-21,"Sikkim",36111,NA,NA
"11409",2020-08-22,"Sikkim",36744,NA,NA
"11410",2020-08-24,"Sikkim",37798,NA,NA
"11411",2020-08-25,"Sikkim",38296,NA,NA
"11412",2020-08-26,"Sikkim",38951,NA,NA
"11413",2020-08-28,"Sikkim",40035,NA,NA
"11414",2020-08-29,"Sikkim",40515,NA,NA
"11415",2020-08-30,"Sikkim",41069,NA,NA
"11416",2020-08-31,"Sikkim",41270,NA,NA
"11417",2020-09-01,"Sikkim",41558,NA,NA
"11418",2020-09-02,"Sikkim",42019,NA,NA
"11419",2020-09-03,"Sikkim",42331,NA,NA
"11420",2020-09-04,"Sikkim",42772,NA,NA
"11421",2020-09-05,"Sikkim",43125,NA,NA
"11422",2020-09-06,"Sikkim",43345,NA,NA
"11423",2020-09-07,"Sikkim",43661,NA,NA
"11424",2020-09-08,"Sikkim",43828,NA,NA
"11425",2020-09-09,"Sikkim",44122,NA,NA
"11426",2020-09-10,"Sikkim",44323,NA,NA
"11427",2020-09-11,"Sikkim",44520,NA,NA
"11428",2020-09-12,"Sikkim",44790,NA,NA
"11429",2020-09-13,"Sikkim",45075,NA,NA
"11430",2020-09-14,"Sikkim",45210,NA,NA
"11431",2020-09-15,"Sikkim",45502,NA,NA
"11432",2020-09-16,"Sikkim",45762,NA,NA
"11433",2020-09-17,"Sikkim",46065,NA,NA
"11434",2020-09-18,"Sikkim",46292,NA,NA
"11435",2020-09-19,"Sikkim",46690,NA,NA
"11436",2020-09-20,"Sikkim",47044,NA,NA
"11437",2020-09-21,"Sikkim",47269,NA,NA
"11438",2020-09-22,"Sikkim",47530,NA,NA
"11439",2020-09-23,"Sikkim",47893,NA,NA
"11440",2020-09-24,"Sikkim",48291,NA,NA
"11441",2020-09-25,"Sikkim",48655,NA,NA
"11442",2020-09-26,"Sikkim",49099,NA,NA
"11443",2020-09-27,"Sikkim",49338,NA,NA
"11444",2020-09-28,"Sikkim",49495,NA,NA
"11445",2020-09-29,"Sikkim",49858,NA,NA
"11446",2020-09-30,"Sikkim",50232,NA,NA
"11447",2020-10-01,"Sikkim",50654,NA,NA
"11448",2020-10-02,"Sikkim",50987,NA,NA
"11449",2020-10-03,"Sikkim",51333,NA,NA
"11450",2020-10-04,"Sikkim",51634,NA,NA
"11451",2020-10-05,"Sikkim",51741,NA,NA
"11452",2020-10-06,"Sikkim",51935,NA,NA
"11453",2020-10-07,"Sikkim",51991,NA,NA
"11454",2020-10-08,"Sikkim",52043,NA,NA
"11455",2020-10-09,"Sikkim",52383,NA,NA
"11456",2020-10-10,"Sikkim",52682,NA,NA
"11457",2020-10-11,"Sikkim",52906,NA,NA
"11458",2020-10-12,"Sikkim",52944,NA,NA
"11459",2020-10-13,"Sikkim",53180,NA,NA
"11460",2020-10-14,"Sikkim",53417,NA,NA
"11461",2020-10-15,"Sikkim",53635,NA,NA
"11462",2020-10-16,"Sikkim",53814,NA,NA
"11463",2020-10-17,"Sikkim",54107,NA,NA
"11464",2020-10-18,"Sikkim",54282,NA,NA
"11465",2020-10-19,"Sikkim",54310,NA,NA
"11466",2020-10-20,"Sikkim",54631,NA,NA
"11467",2020-10-21,"Sikkim",54836,NA,NA
"11468",2020-10-23,"Sikkim",55320,NA,NA
"11469",2020-10-24,"Sikkim",55611,NA,NA
"11470",2020-10-25,"Sikkim",55797,NA,NA
"11471",2020-10-26,"Sikkim",55817,NA,NA
"11472",2020-10-27,"Sikkim",55898,NA,NA
"11473",2020-10-28,"Sikkim",56022,NA,NA
"11474",2020-10-29,"Sikkim",56150,NA,NA
"11475",2020-10-30,"Sikkim",56319,NA,NA
"11476",2020-10-31,"Sikkim",56566,NA,NA
"11477",2020-11-01,"Sikkim",56699,NA,NA
"11478",2020-11-02,"Sikkim",56731,NA,NA
"11479",2020-11-03,"Sikkim",56938,NA,NA
"11480",2020-11-04,"Sikkim",57243,NA,NA
"11481",2020-11-05,"Sikkim",57421,NA,NA
"11482",2020-11-06,"Sikkim",57670,NA,NA
"11483",2020-11-07,"Sikkim",57963,NA,NA
"11484",2020-11-08,"Sikkim",58173,NA,NA
"11485",2020-11-09,"Sikkim",58224,NA,NA
"11486",2020-11-10,"Sikkim",58540,NA,NA
"11487",2020-11-11,"Sikkim",58792,NA,NA
"11488",2020-11-12,"Sikkim",58984,NA,NA
"11489",2020-11-13,"Sikkim",59211,NA,NA
"11490",2020-11-14,"Sikkim",59499,NA,NA
"11491",2020-11-15,"Sikkim",59650,NA,NA
"11492",2020-11-16,"Sikkim",59836,NA,NA
"11493",2020-11-17,"Sikkim",60015,NA,NA
"11494",2020-11-18,"Sikkim",60211,NA,NA
"11495",2020-11-19,"Sikkim",60375,NA,NA
"11496",2020-11-20,"Sikkim",60557,NA,NA
"11497",2020-11-22,"Sikkim",61087,NA,NA
"11498",2020-11-23,"Sikkim",61135,NA,NA
"11499",2020-11-24,"Sikkim",61366,NA,NA
"11500",2020-11-26,"Sikkim",61863,NA,NA
"11501",2020-11-27,"Sikkim",62084,NA,NA
"11502",2020-11-28,"Sikkim",62363,NA,NA
"11503",2020-11-29,"Sikkim",62566,NA,NA
"11504",2020-11-30,"Sikkim",62596,NA,NA
"11505",2020-12-01,"Sikkim",62809,NA,NA
"11506",2020-12-02,"Sikkim",63147,NA,NA
"11507",2020-12-03,"Sikkim",63338,NA,NA
"11508",2020-12-04,"Sikkim",63607,NA,NA
"11509",2020-12-05,"Sikkim",63780,NA,NA
"11510",2020-12-06,"Sikkim",63986,NA,NA
"11511",2020-12-07,"Sikkim",64029,NA,NA
"11512",2020-12-08,"Sikkim",64280,NA,NA
"11513",2020-12-09,"Sikkim",64544,NA,NA
"11514",2020-12-10,"Sikkim",64836,NA,NA
"11515",2020-12-11,"Sikkim",65079,NA,NA
"11516",2020-12-12,"Sikkim",65261,NA,NA
"11517",2020-12-13,"Sikkim",65444,NA,NA
"11518",2020-12-14,"Sikkim",65499,NA,NA
"11519",2020-12-16,"Sikkim",65997,NA,NA
"11520",2020-12-17,"Sikkim",66130,NA,NA
"11521",2020-12-21,"Sikkim",66888,NA,NA
"11522",2020-12-22,"Sikkim",67108,NA,NA
"11523",2020-12-23,"Sikkim",67256,NA,NA
"11524",2020-12-24,"Sikkim",67575,NA,NA
"11525",2020-12-25,"Sikkim",67774,NA,NA
"11526",2020-12-26,"Sikkim",68044,NA,NA
"11527",2020-12-27,"Sikkim",68247,NA,NA
"11528",2020-12-28,"Sikkim",68269,NA,NA
"11529",2020-12-29,"Sikkim",68543,NA,NA
"11530",2020-12-30,"Sikkim",68674,NA,NA
"11531",2020-12-31,"Sikkim",68828,NA,NA
"11532",2021-01-01,"Sikkim",68909,NA,NA
"11533",2021-01-02,"Sikkim",69114,NA,NA
"11534",2021-01-03,"Sikkim",69260,NA,NA
"11535",2021-01-04,"Sikkim",69285,NA,NA
"11536",2021-01-05,"Sikkim",69556,NA,NA
"11537",2021-01-06,"Sikkim",69759,NA,NA
"11538",2021-01-07,"Sikkim",70151,NA,NA
"11539",2021-01-08,"Sikkim",70386,NA,NA
"11540",2021-01-09,"Sikkim",70567,NA,NA
"11541",2021-01-10,"Sikkim",70813,NA,NA
"11542",2021-01-11,"Sikkim",70842,NA,NA
"11543",2021-01-12,"Sikkim",71032,NA,NA
"11544",2021-01-13,"Sikkim",71409,NA,NA
"11545",2021-01-14,"Sikkim",71626,NA,NA
"11546",2021-01-15,"Sikkim",71832,NA,NA
"11547",2021-01-16,"Sikkim",72038,NA,NA
"11548",2021-01-17,"Sikkim",72278,NA,NA
"11549",2021-01-18,"Sikkim",72297,NA,NA
"11550",2021-01-19,"Sikkim",72544,NA,NA
"11551",2021-01-20,"Sikkim",72821,NA,NA
"11552",2021-01-21,"Sikkim",73062,NA,NA
"11553",2021-01-22,"Sikkim",73227,NA,NA
"11554",2021-01-23,"Sikkim",73368,NA,NA
"11555",2021-01-24,"Sikkim",73565,NA,NA
"11556",2021-01-25,"Sikkim",73604,NA,NA
"11557",2021-01-26,"Sikkim",73775,NA,NA
"11558",2021-01-28,"Sikkim",74110,NA,NA
"11559",2021-01-29,"Sikkim",74289,NA,NA
"11560",2021-01-30,"Sikkim",74457,NA,NA
"11561",2021-01-31,"Sikkim",74692,NA,NA
"11562",2021-02-03,"Sikkim",75142,NA,NA
"11563",2021-02-04,"Sikkim",75367,NA,NA
"11564",2021-02-05,"Sikkim",75516,NA,NA
"11565",2021-02-06,"Sikkim",75644,NA,NA
"11566",2021-02-08,"Sikkim",75843,NA,NA
"11567",2021-02-09,"Sikkim",76040,NA,NA
"11568",2021-02-10,"Sikkim",76216,NA,NA
"11569",2021-02-11,"Sikkim",76386,NA,NA
"11570",2021-02-12,"Sikkim",76541,NA,NA
"11571",2021-02-13,"Sikkim",76624,NA,NA
"11572",2021-02-15,"Sikkim",76756,NA,NA
"11573",2021-02-16,"Sikkim",76903,NA,NA
"11574",2021-02-17,"Sikkim",77097,NA,NA
"11575",2021-02-18,"Sikkim",77263,NA,NA
"11576",2021-02-19,"Sikkim",77410,NA,NA
"11577",2021-02-20,"Sikkim",77573,NA,NA
"11578",2021-02-21,"Sikkim",77760,NA,NA
"11579",2021-02-24,"Sikkim",78135,NA,NA
"11580",2021-02-25,"Sikkim",78309,NA,NA
"11581",2021-02-26,"Sikkim",78485,NA,NA
"11582",2021-02-28,"Sikkim",78771,NA,NA
"11583",2021-03-01,"Sikkim",78786,NA,NA
"11584",2021-03-02,"Sikkim",78883,NA,NA
"11585",2021-03-03,"Sikkim",79092,NA,NA
"11586",2021-03-04,"Sikkim",79197,NA,NA
"11587",2021-03-05,"Sikkim",79348,NA,NA
"11588",2021-03-07,"Sikkim",79724,NA,NA
"11589",2021-03-08,"Sikkim",79739,NA,NA
"11590",2021-03-09,"Sikkim",79895,NA,NA
"11591",2021-03-10,"Sikkim",80088,NA,NA
"11592",2021-03-12,"Sikkim",80379,NA,NA
"11593",2021-03-13,"Sikkim",80532,NA,NA
"11594",2021-03-14,"Sikkim",80684,NA,NA
"11595",2021-03-16,"Sikkim",80939,NA,NA
"11596",2021-03-17,"Sikkim",81072,NA,NA
"11597",2021-03-18,"Sikkim",81229,NA,NA
"11598",2021-03-19,"Sikkim",81376,NA,NA
"11599",2021-03-20,"Sikkim",81576,NA,NA
"11600",2021-03-21,"Sikkim",81749,NA,NA
"11601",2021-03-22,"Sikkim",81777,NA,NA
"11602",2021-03-24,"Sikkim",82162,NA,NA
"11603",2021-03-25,"Sikkim",82286,NA,NA
"11604",2021-03-26,"Sikkim",82475,NA,NA
"11605",2021-03-28,"Sikkim",82729,NA,NA
"11606",2021-03-29,"Sikkim",82757,NA,NA
"11607",2021-03-30,"Sikkim",82848,NA,NA
"11608",2021-03-31,"Sikkim",83021,NA,NA
"11609",2021-04-03,"Sikkim",83701,NA,NA
"11610",2021-04-27,"Sikkim",91591,NA,NA
"11611",2021-04-28,"Sikkim",92106,NA,NA
"11612",2021-04-29,"Sikkim",92840,NA,NA
"11613",2021-04-30,"Sikkim",93658,NA,NA
"11614",2021-05-01,"Sikkim",94455,NA,NA
"11615",2021-05-02,"Sikkim",95254,NA,NA
"11616",2021-05-03,"Sikkim",95365,NA,NA
"11617",2021-05-04,"Sikkim",96164,NA,NA
"11618",2021-05-05,"Sikkim",96965,NA,NA
"11619",2021-05-06,"Sikkim",97863,NA,NA
"11620",2021-05-07,"Sikkim",98670,NA,NA
"11621",2021-05-08,"Sikkim",99352,NA,NA
"11622",2021-05-09,"Sikkim",100160,NA,NA
"11623",2021-05-10,"Sikkim",100295,NA,NA
"11624",2021-05-11,"Sikkim",101002,NA,NA
"11625",2021-05-12,"Sikkim",101732,NA,NA
"11626",2021-05-13,"Sikkim",102413,NA,NA
"11627",2021-05-14,"Sikkim",103161,NA,NA
"11628",2021-05-15,"Sikkim",104009,NA,NA
"11629",2021-05-16,"Sikkim",104955,NA,NA
"11630",2021-05-17,"Sikkim",105145,NA,NA
"11631",2021-05-18,"Sikkim",105725,NA,NA
"11632",2021-05-19,"Sikkim",106563,NA,NA
"11633",2021-05-20,"Sikkim",107239,NA,NA
"11634",2021-05-21,"Sikkim",108170,NA,NA
"11635",2021-05-22,"Sikkim",109173,NA,NA
"11636",2021-05-23,"Sikkim",110183,NA,NA
"11637",2021-05-24,"Sikkim",110589,NA,NA
"11638",2021-05-25,"Sikkim",111529,NA,NA
"11639",2021-05-26,"Sikkim",112724,NA,NA
"11640",2021-05-27,"Sikkim",114219,NA,NA
"11641",2021-05-28,"Sikkim",115641,NA,NA
"11642",2021-05-29,"Sikkim",117336,NA,NA
"11643",2021-05-30,"Sikkim",118543,NA,NA
"11644",2021-05-31,"Sikkim",119475,NA,NA
"11645",2021-06-01,"Sikkim",122147,NA,NA
"11646",2021-06-02,"Sikkim",124912,NA,NA
"11647",2021-06-03,"Sikkim",126629,NA,NA
"11648",2021-06-04,"Sikkim",130615,NA,NA
"11649",2021-06-05,"Sikkim",133270,NA,NA
"11650",2021-06-06,"Sikkim",135818,NA,NA
"11651",2021-06-07,"Sikkim",136524,NA,NA
"11652",2020-04-03,"Tamil Nadu",3684,2789,411
"11653",2020-04-08,"Tamil Nadu",5305,4414,690
"11654",2020-04-09,"Tamil Nadu",7267,5824,834
"11655",2020-04-10,"Tamil Nadu",8410,6838,911
"11656",2020-04-11,"Tamil Nadu",9842,7779,969
"11657",2020-04-12,"Tamil Nadu",10655,NA,1075
"11658",2020-04-13,"Tamil Nadu",12746,NA,1173
"11659",2020-04-14,"Tamil Nadu",19255,13234,1204
"11660",2020-04-15,"Tamil Nadu",21994,15210,1242
"11661",2020-04-16,"Tamil Nadu",26005,18743,1267
"11662",2020-04-17,"Tamil Nadu",29673,21628,1323
"11663",2020-04-18,"Tamil Nadu",35036,27192,1372
"11664",2020-04-19,"Tamil Nadu",40876,31853,1477
"11665",2020-04-20,"Tamil Nadu",46985,38082,1520
"11666",2020-04-21,"Tamil Nadu",53045,43582,1596
"11667",2020-04-22,"Tamil Nadu",59023,49506,1629
"11668",2020-04-23,"Tamil Nadu",65977,56836,1683
"11669",2020-04-24,"Tamil Nadu",72403,62596,1755
"11670",2020-04-25,"Tamil Nadu",80110,69390,1821
"11671",2020-04-26,"Tamil Nadu",87605,77133,1885
"11672",2020-04-27,"Tamil Nadu",94781,83021,1937
"11673",2020-04-28,"Tamil Nadu",101874,97908,2058
"11674",2020-04-29,"Tamil Nadu",109961,105864,2162
"11675",2020-04-30,"Tamil Nadu",119748,115761,2323
"11676",2020-05-01,"Tamil Nadu",129363,124852,2526
"11677",2020-05-02,"Tamil Nadu",139490,135698,2757
"11678",2020-05-03,"Tamil Nadu",150107,145520,3023
"11679",2020-05-04,"Tamil Nadu",162970,158558,3550
"11680",2020-05-05,"Tamil Nadu",174828,170174,4058
"11681",2020-05-06,"Tamil Nadu",188241,182541,4829
"11682",2020-05-07,"Tamil Nadu",202436,195831,5409
"11683",2020-05-08,"Tamil Nadu",216416,209495,6009
"11684",2020-05-09,"Tamil Nadu",229670,222576,6535
"11685",2020-05-10,"Tamil Nadu",243037,235157,7204
"11686",2020-05-11,"Tamil Nadu",254899,245562,8002
"11687",2020-05-12,"Tamil Nadu",266687,256720,8718
"11688",2020-05-13,"Tamil Nadu",279467,269758,9227
"11689",2020-05-14,"Tamil Nadu",291432,281001,9674
"11690",2020-05-15,"Tamil Nadu",303104,292045,10108
"11691",2020-05-16,"Tamil Nadu",313639,302523,10585
"11692",2020-05-17,"Tamil Nadu",326720,315019,11224
"11693",2020-05-18,"Tamil Nadu",337841,325546,11760
"11694",2020-05-19,"Tamil Nadu",348174,334839,12448
"11695",2020-05-20,"Tamil Nadu",360068,346311,13191
"11696",2020-05-21,"Tamil Nadu",372532,357898,13967
"11697",2020-05-22,"Tamil Nadu",385185,369929,14735
"11698",2020-05-23,"Tamil Nadu",397340,381216,15512
"11699",2020-05-24,"Tamil Nadu",409615,392690,16277
"11700",2020-05-25,"Tamil Nadu",421450,403762,17082
"11701",2020-05-26,"Tamil Nadu",431739,413455,17728
"11702",2020-05-27,"Tamil Nadu",442970,423775,18545
"11703",2020-05-28,"Tamil Nadu",455216,435279,19372
"11704",2020-05-29,"Tamil Nadu",466550,445668,20246
"11705",2020-05-30,"Tamil Nadu",479155,457405,21184
"11706",2020-05-31,"Tamil Nadu",491962,468940,22333
"11707",2020-06-01,"Tamil Nadu",503339,479208,23495
"11708",2020-06-02,"Tamil Nadu",514433,489258,24586
"11709",2020-06-03,"Tamil Nadu",528534,502173,25872
"11710",2020-06-04,"Tamil Nadu",544981,517137,27256
"11711",2020-06-05,"Tamil Nadu",560673,535254,28694
"11712",2020-06-06,"Tamil Nadu",576695,545896,30152
"11713",2020-06-07,"Tamil Nadu",592970,560890,31667
"11714",2020-06-08,"Tamil Nadu",607952,574209,33229
"11715",2020-06-09,"Tamil Nadu",621171,585678,34914
"11716",2020-06-10,"Tamil Nadu",638846,601363,36841
"11717",2020-06-11,"Tamil Nadu",655675,616395,38716
"11718",2020-06-12,"Tamil Nadu",673906,632656,40698
"11719",2020-06-13,"Tamil Nadu",691817,648545,42687
"11720",2020-06-14,"Tamil Nadu",710599,665401,44661
"11721",2020-06-15,"Tamil Nadu",729002,681961,46504
"11722",2020-06-16,"Tamil Nadu",748244,699645,48019
"11723",2020-06-17,"Tamil Nadu",773707,722830,50193
"11724",2020-06-18,"Tamil Nadu",800443,747428,52334
"11725",2020-06-19,"Tamil Nadu",827980,772937,54449
"11726",2020-06-20,"Tamil Nadu",861211,803824,56845
"11727",2020-06-21,"Tamil Nadu",892612,832720,59377
"11728",2020-06-22,"Tamil Nadu",919204,856475,62087
"11729",2020-06-23,"Tamil Nadu",944352,879176,64603
"11730",2020-06-24,"Tamil Nadu",976431,908292,67468
"11731",2020-06-25,"Tamil Nadu",1008974,937412,70977
"11732",2020-06-26,"Tamil Nadu",1042649,967356,74622
"11733",2020-06-27,"Tamil Nadu",1077454,998543,78335
"11734",2020-06-28,"Tamil Nadu",1110402,1028127,82275
"11735",2020-06-29,"Tamil Nadu",1140441,1054217,86224
"11736",2020-06-30,"Tamil Nadu",1170683,1080516,90167
"11737",2020-07-01,"Tamil Nadu",1202204,NA,94049
"11738",2020-07-02,"Tamil Nadu",1235692,NA,98392
"11739",2020-07-03,"Tamil Nadu",1270720,NA,102721
"11740",2020-07-04,"Tamil Nadu",1306884,NA,107001
"11741",2020-07-05,"Tamil Nadu",1341715,NA,111151
"11742",2020-07-06,"Tamil Nadu",1376497,NA,114978
"11743",2020-07-07,"Tamil Nadu",1413435,NA,118594
"11744",2020-07-08,"Tamil Nadu",1449414,NA,122350
"11745",2020-07-09,"Tamil Nadu",1491783,NA,126581
"11746",2020-07-10,"Tamil Nadu",1529092,NA,130261
"11747",2020-07-11,"Tamil Nadu",1566917,NA,134226
"11748",2020-07-12,"Tamil Nadu",1609448,NA,138470
"11749",2020-07-13,"Tamil Nadu",1654008,NA,142798
"11750",2020-07-14,"Tamil Nadu",1695365,NA,147324
"11751",2020-07-15,"Tamil Nadu",1736747,NA,151820
"11752",2020-07-16,"Tamil Nadu",1782635,NA,156369
"11753",2020-07-17,"Tamil Nadu",1831304,NA,160907
"11754",2020-07-18,"Tamil Nadu",1879499,NA,165714
"11755",2020-07-19,"Tamil Nadu",1932492,NA,170693
"11756",2020-07-20,"Tamil Nadu",1984579,NA,175678
"11757",2020-07-21,"Tamil Nadu",2035645,NA,180643
"11758",2020-07-22,"Tamil Nadu",2095757,NA,186492
"11759",2020-07-23,"Tamil Nadu",2157869,NA,192964
"11760",2020-07-24,"Tamil Nadu",2223019,NA,199749
"11761",2020-07-25,"Tamil Nadu",2287334,NA,206737
"11762",2020-07-26,"Tamil Nadu",2351463,NA,213723
"11763",2020-07-27,"Tamil Nadu",2414713,NA,220716
"11764",2020-07-28,"Tamil Nadu",2475866,NA,227688
"11765",2020-07-29,"Tamil Nadu",2536660,NA,234114
"11766",2020-07-30,"Tamil Nadu",2597862,NA,239978
"11767",2020-07-31,"Tamil Nadu",2658138,NA,245859
"11768",2020-08-01,"Tamil Nadu",2718718,NA,251738
"11769",2020-08-02,"Tamil Nadu",2779062,NA,257613
"11770",2020-08-03,"Tamil Nadu",2837273,NA,263222
"11771",2020-08-04,"Tamil Nadu",2892395,NA,268285
"11772",2020-08-05,"Tamil Nadu",2953561,NA,273460
"11773",2020-08-06,"Tamil Nadu",3020714,NA,279144
"11774",2020-08-07,"Tamil Nadu",3088066,NA,285024
"11775",2020-08-08,"Tamil Nadu",3155619,NA,290907
"11776",2020-08-09,"Tamil Nadu",3225805,NA,296901
"11777",2020-08-10,"Tamil Nadu",3292958,NA,302815
"11778",2020-08-11,"Tamil Nadu",3360450,NA,NA
"11779",2020-08-12,"Tamil Nadu",3432025,NA,NA
"11780",2020-08-13,"Tamil Nadu",3499300,NA,320355
"11781",2020-08-14,"Tamil Nadu",3569453,NA,326245
"11782",2020-08-15,"Tamil Nadu",3640796,NA,332105
"11783",2020-08-16,"Tamil Nadu",3711246,NA,338055
"11784",2020-08-17,"Tamil Nadu",3778778,NA,343945
"11785",2020-08-18,"Tamil Nadu",3845803,NA,349654
